SiteID,LocationName,Date,DepthFrom,Parameter,Value,Sample_Depth
HL030557_INT,Lake Rotoehu at Site 3,2011-01-17T12:00:00Z,0,Chla (mg/m3),8.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-02-14T12:00:00Z,0,Chla (mg/m3),3.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-03-24T12:00:00Z,0,Chla (mg/m3),9.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-04-19T12:00:00Z,0,Chla (mg/m3),7.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-05-22T12:00:00Z,0,Chla (mg/m3),12.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-06-19T12:00:00Z,0,Chla (mg/m3),6.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-07-18T12:00:00Z,0,Chla (mg/m3),6.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-08-15T12:00:00Z,0,Chla (mg/m3),9.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-09-20T12:00:00Z,0,Chla (mg/m3),9.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-10-24T12:00:00Z,0,Chla (mg/m3),4.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-11-13T12:00:00Z,0,Chla (mg/m3),4,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-12-20T12:00:00Z,0,Chla (mg/m3),4.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-01-16T12:00:00Z,0,Chla (mg/m3),3,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-02-21T12:00:00Z,0,Chla (mg/m3),3.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-03-27T12:00:00Z,0,Chla (mg/m3),5.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-04-16T12:00:00Z,0,Chla (mg/m3),5.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-05-14T12:00:00Z,0,Chla (mg/m3),12.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-06-24T12:00:00Z,0,Chla (mg/m3),8.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-07-17T12:00:00Z,0,Chla (mg/m3),10.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-08-13T12:00:00Z,0,Chla (mg/m3),8.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-09-17T12:00:00Z,0,Chla (mg/m3),6.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-10-16T12:00:00Z,0,Chla (mg/m3),5.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-11-12T12:00:00Z,0,Chla (mg/m3),2.34,Top
HL030557_INT,Lake Rotoehu at Site 3,2012-12-05T12:00:00Z,0,Chla (mg/m3),3.33,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-01-14T12:00:00Z,0,Chla (mg/m3),2.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-02-18T12:00:00Z,0,Chla (mg/m3),5.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-03-18T12:00:00Z,0,Chla (mg/m3),4.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-04-21T12:00:00Z,0,Chla (mg/m3),6.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-05-13T12:00:00Z,0,Chla (mg/m3),5.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-06-16T12:00:00Z,0,Chla (mg/m3),3.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-07-14T12:00:00Z,0,Chla (mg/m3),9.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-08-18T12:00:00Z,0,Chla (mg/m3),4.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-09-17T12:00:00Z,0,Chla (mg/m3),3.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-10-15T12:00:00Z,0,Chla (mg/m3),6.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-11-18T12:00:00Z,0,Chla (mg/m3),4.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2013-12-10T12:00:00Z,0,Chla (mg/m3),6.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-01-13T12:00:00Z,0,Chla (mg/m3),5.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-02-17T12:00:00Z,0,Chla (mg/m3),3,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-03-17T12:00:00Z,0,Chla (mg/m3),5.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-04-14T12:00:00Z,0,Chla (mg/m3),9.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-05-19T12:00:00Z,0,Chla (mg/m3),2.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-06-16T12:00:00Z,0,Chla (mg/m3),3.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-07-21T12:00:00Z,0,Chla (mg/m3),5.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-08-18T12:00:00Z,0,Chla (mg/m3),3.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-09-15T12:00:00Z,0,Chla (mg/m3),5.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-10-19T12:00:00Z,0,Chla (mg/m3),2.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-11-17T12:00:00Z,0,Chla (mg/m3),9.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2014-12-15T12:00:00Z,0,Chla (mg/m3),9.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-01-19T12:00:00Z,0,Chla (mg/m3),14,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-02-16T12:00:00Z,0,Chla (mg/m3),16,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-03-17T12:00:00Z,0,Chla (mg/m3),23.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-04-13T12:00:00Z,0,Chla (mg/m3),6.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-05-18T12:00:00Z,0,Chla (mg/m3),12.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-06-15T12:00:00Z,0,Chla (mg/m3),5.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-07-20T12:00:00Z,0,Chla (mg/m3),3.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-08-17T12:00:00Z,0,Chla (mg/m3),5.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-09-18T12:00:00Z,0,Chla (mg/m3),5.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-10-19T12:00:00Z,0,Chla (mg/m3),2.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-11-16T12:00:00Z,0,Chla (mg/m3),6.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-12-14T12:00:00Z,0,Chla (mg/m3),12.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-01-19T12:00:00Z,0,Chla (mg/m3),20.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-02-15T12:00:00Z,0,Chla (mg/m3),9.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-03-14T12:00:00Z,0,Chla (mg/m3),27.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-04-17T12:00:00Z,0,Chla (mg/m3),17.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-05-16T12:00:00Z,0,Chla (mg/m3),13,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-06-13T12:00:00Z,0,Chla (mg/m3),13.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-07-18T12:00:00Z,0,Chla (mg/m3),9.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-08-15T12:00:00Z,0,Chla (mg/m3),2.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-09-18T12:00:00Z,0,Chla (mg/m3),5.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-10-17T12:00:00Z,0,Chla (mg/m3),6.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-11-14T12:00:00Z,0,Chla (mg/m3),6.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-12-11T12:00:00Z,0,Chla (mg/m3),10.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-01-16T12:00:00Z,0,Chla (mg/m3),14.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-02-13T12:00:00Z,0,Chla (mg/m3),26.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-03-13T12:00:00Z,0,Chla (mg/m3),44.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-04-17T12:00:00Z,0,Chla (mg/m3),9.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-05-15T12:00:00Z,0,Chla (mg/m3),7.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-06-19T12:00:00Z,0,Chla (mg/m3),9,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-07-17T12:00:00Z,0,Chla (mg/m3),9.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-08-14T12:00:00Z,0,Chla (mg/m3),18.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-09-18T12:00:00Z,0,Chla (mg/m3),17,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-10-16T12:00:00Z,0,Chla (mg/m3),16.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-11-12T12:00:00Z,0,Chla (mg/m3),13.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2017-12-11T12:00:00Z,0,Chla (mg/m3),5.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-01-15T12:00:00Z,0,Chla (mg/m3),8.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-02-20T12:00:00Z,0,Chla (mg/m3),21,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-03-19T12:00:00Z,0,Chla (mg/m3),23.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-04-16T12:00:00Z,0,Chla (mg/m3),26.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-05-14T12:00:00Z,0,Chla (mg/m3),6.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-06-18T12:00:00Z,0,Chla (mg/m3),12.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-07-16T12:00:00Z,0,Chla (mg/m3),19.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-08-20T12:00:00Z,0,Chla (mg/m3),18.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-09-17T12:00:00Z,0,Chla (mg/m3),13.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-10-17T12:00:00Z,0,Chla (mg/m3),17.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-11-19T12:00:00Z,0,Chla (mg/m3),10.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2018-12-12T12:00:00Z,0,Chla (mg/m3),17.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-01-14T12:00:00Z,0,Chla (mg/m3),96.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-02-18T12:00:00Z,0,Chla (mg/m3),61.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-03-20T12:00:00Z,0,Chla (mg/m3),28.8,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-04-14T12:00:00Z,0,Chla (mg/m3),40,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-05-13T12:00:00Z,0,Chla (mg/m3),15.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-06-17T12:00:00Z,0,Chla (mg/m3),29.2,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-07-15T12:00:00Z,0,Chla (mg/m3),30.5,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-09-17T12:00:00Z,0,Chla (mg/m3),5.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-11-18T12:00:00Z,0,Chla (mg/m3),5.1,Top
HL030557_INT,Lake Rotoehu at Site 3,2019-12-09T12:00:00Z,0,Chla (mg/m3),5,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-01-20T12:00:00Z,0,Chla (mg/m3),4.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-02-17T12:00:00Z,0,Chla (mg/m3),11.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-03-19T12:00:00Z,0,Chla (mg/m3),9.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-04-19T12:00:00Z,0,Chla (mg/m3),9.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-05-19T12:00:00Z,0,Chla (mg/m3),9.7,Top
HL030557_INT,Lake Rotoehu at Site 3,2020-06-15T12:00:00Z,0,Chla (mg/m3),8,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-01-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-01-17T12:00:00Z,9,DRP (mg/m3),25.2,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-02-14T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-02-14T12:00:00Z,8,DRP (mg/m3),14.9,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-03-24T12:00:00Z,0,DRP (mg/m3),5.5,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-03-24T12:00:00Z,8.5,DRP (mg/m3),5.5,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-04-19T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-04-19T12:00:00Z,8,DRP (mg/m3),4.6,Top
HL030557_INT,Lake Rotoehu at Site 3,2011-05-22T12:00:00Z,0,DRP (mg/m3),0.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-05-22T12:00:00Z,8.5,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-06-19T12:00:00Z,0,DRP (mg/m3),5.5,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-06-19T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-07-18T12:00:00Z,0,DRP (mg/m3),2.7,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-07-18T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-08-15T12:00:00Z,0,DRP (mg/m3),1.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-08-15T12:00:00Z,8.5,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-09-20T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-09-20T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-10-24T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-10-24T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-11-13T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-11-13T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2011-12-20T12:00:00Z,0,DRP (mg/m3),7.4,Top
HL030557_BOT,Lake Rotoehu at Site 3,2011-12-20T12:00:00Z,9,DRP (mg/m3),10.2,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-01-16T12:00:00Z,0,DRP (mg/m3),0.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-01-16T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-02-21T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-02-21T12:00:00Z,9,DRP (mg/m3),2.7,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-03-27T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-03-27T12:00:00Z,8.5,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-04-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-04-16T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-05-14T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-05-14T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-06-24T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-06-24T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-07-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-07-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-08-13T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-08-13T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-09-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-09-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-10-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-10-16T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-11-12T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-11-12T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2012-12-05T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2012-12-05T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-01-14T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-01-14T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-02-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-02-18T12:00:00Z,9,DRP (mg/m3),1.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-03-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-03-18T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-04-21T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-04-21T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-05-13T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-05-13T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-06-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-06-16T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-07-14T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-07-14T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-08-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-08-18T12:00:00Z,10,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-09-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-09-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-10-15T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-10-15T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-11-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-11-18T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2013-12-10T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2013-12-10T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-01-13T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-01-13T12:00:00Z,9,DRP (mg/m3),1.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-02-17T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-02-17T12:00:00Z,8.5,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-03-17T12:00:00Z,0,DRP (mg/m3),4.6,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-03-17T12:00:00Z,9,DRP (mg/m3),5.5,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-04-14T12:00:00Z,0,DRP (mg/m3),0.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-04-14T12:00:00Z,8.5,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-05-19T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-05-19T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-06-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-06-16T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-07-21T12:00:00Z,0,DRP (mg/m3),2.7,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-07-21T12:00:00Z,9,DRP (mg/m3),3.6,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-08-18T12:00:00Z,0,DRP (mg/m3),3.6,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-08-18T12:00:00Z,9,DRP (mg/m3),3.6,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-09-15T12:00:00Z,0,DRP (mg/m3),1.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-09-15T12:00:00Z,9,DRP (mg/m3),0.8,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-10-19T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-10-19T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-11-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-11-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2014-12-15T12:00:00Z,0,DRP (mg/m3),2.7,Top
HL030557_BOT,Lake Rotoehu at Site 3,2014-12-15T12:00:00Z,9,DRP (mg/m3),4.6,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-01-19T12:00:00Z,0,DRP (mg/m3),6.4,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-01-19T12:00:00Z,8,DRP (mg/m3),8.3,Top
HL030557_INT,Lake Rotoehu at Site 3,2015-02-16T12:00:00Z,0,DRP (mg/m3),9.3,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-02-16T12:00:00Z,9,DRP (mg/m3),16.7,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-03-17T12:00:00Z,0,DRP (mg/m3),9.3,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-03-17T12:00:00Z,8.5,DRP (mg/m3),10.2,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-04-13T12:00:00Z,0,DRP (mg/m3),12.1,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-04-13T12:00:00Z,8.5,DRP (mg/m3),12.1,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-05-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-05-18T12:00:00Z,8.7,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-06-15T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-06-15T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-07-20T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-07-20T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-08-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-08-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-09-18T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-09-18T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-10-19T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-10-19T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-11-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-11-16T12:00:00Z,8.5,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2015-12-14T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2015-12-14T12:00:00Z,9,DRP (mg/m3),2.7,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2016-01-19T12:00:00Z,0,DRP (mg/m3),0.8,Top
HL030557_BOT,Lake Rotoehu at Site 3,2016-01-19T12:00:00Z,9,DRP (mg/m3),19.6,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2016-02-15T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2016-02-15T12:00:00Z,9,DRP (mg/m3),77.6,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2016-03-14T12:00:00Z,0,DRP (mg/m3),8.3,Top
HL030557_BOT,Lake Rotoehu at Site 3,2016-03-14T12:00:00Z,8.5,DRP (mg/m3),8.3,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2016-04-17T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2016-04-17T12:00:00Z,9,DRP (mg/m3),0,Bottom
HL030557_INT,Lake Rotoehu at Site 3,2016-05-16T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-05-16T12:00:00Z,8,DRP (mg/m3),0,Top
HL030557_INT,Lake Rotoehu at Site 3,2016-06-13T12:00:00Z,0,DRP (mg/m3),0,Top
HL030557_BOT,Lake Rotoehu at Site 3,2016-06-13T12:00:00Z,9,DRP (mg/m3),0,Bottom
